postcode, woonplaats, gemeente, provincie, breedtegraad, lengtegraad
1685, Zwaagdijk, Wervershoof, Noord-Holland, 52.6734097, 5.0559601
1686, Zwaagdijk, Wervershoof, Noord-Holland, 52.6822817, 5.0756817
1687, Wognum, Medemblik, Noord-Holland, 52.6818409, 5.0228454
1688, Nibbixwoud, Medemblik, Noord-Holland, 52.6929271, 5.0567118
1689, Zwaag, Hoorn, Noord-Holland, 52.6671969, 5.073672
1691, Hauwert, Medemblik, Noord-Holland, 52.7083673, 5.1002922
1692, Hauwert, Medemblik, Noord-Holland, 52.7194003, 5.1242614
1693, Wervershoof, Wervershoof, Noord-Holland, 52.7308539, 5.1521926
1695, Blokker, Hoorn, Noord-Holland, 52.6607893, 5.0847617
1696, Oosterblokker, Drechterland, Noord-Holland, 52.6686263, 5.1179221
1697, Schellinkhout, Drechterland, Noord-Holland, 52.6359037, 5.1215198
1700, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6657897, 4.8186745
1701, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6728203, 4.8618939
1702, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6546114, 4.8486326
1703, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6610159, 4.8229607
1704, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6996984, 4.8599269
1705, Heerhugowaard, Heerhugowaard, Noord-Holland, 52.6450591, 4.8201698
1710, Hensbroek, Koggenland, Noord-Holland, 52.3922488, 4.9441753
1711, Hensbroek, Koggenland, Noord-Holland, 52.6581914, 4.8848386
1713, Obdam, Koggenland, Noord-Holland, 52.6760192, 4.9081883
1715, Spanbroek, Opmeer, Noord-Holland, 52.6984009, 4.9587439
1716, Opmeer, Opmeer, Noord-Holland, 52.7053787, 4.9426672
1718, Hoogwoud, Opmeer, Noord-Holland, 52.7165189, 4.9345332
1719, Aartswoud, Opmeer, Noord-Holland, 52.7427274, 4.9496928
1720, Broek op Langedijk, Langedijk, Noord-Holland, 52.686419, 4.7377074
1721, Broek op Langedijk, Langedijk, Noord-Holland, 52.6775172, 4.8124467
1722, Zuid-Scharwoude, Langedijk, Noord-Holland, 52.6889687, 4.7943409
1723, Noord-Scharwoude, Langedijk, Noord-Holland, 52.6986574, 4.8108679
1724, Oudkarspel, Langedijk, Noord-Holland, 52.7095702, 4.8076765
1730, Winkel, Niedorp, Noord-Holland, 52.6336643, 4.7510326
1731, Winkel, Niedorp, Noord-Holland, 52.7546858, 4.9024413
1732, Lutjewinkel, Niedorp, Noord-Holland, 52.7675819, 4.885082
1733, Nieuwe Niedorp, Niedorp, Noord-Holland, 52.7377535, 4.8913015
1734, Oude-Niedorp, Niedorp, Noord-Holland, 52.718574, 4.8760966
1735, 't Veld, Niedorp, Noord-Holland, 52.7398968, 4.8548368
1736, Zijdewind, Niedorp, Noord-Holland, 52.7431992, 4.8398995
1738, Waarland, Harenkarspel, Noord-Holland, 52.725898, 4.8335986
1740, Schagen, Schagen, Noord-Holland, 52.7856038, 4.7971055
1741, Schagen, Schagen, Noord-Holland, 52.792684, 4.8157911
1742, Schagen, Schagen, Noord-Holland, 52.77191, 4.7987175
1744, Sint Maarten, Harenkarspel, Noord-Holland, 52.7726894, 4.7448499
1746, Dirkshorn, Harenkarspel, Noord-Holland, 52.7494753, 4.7793944
1747, Tuitjenhorn, Harenkarspel, Noord-Holland, 52.7393604, 4.7493132
1749, Warmenhuizen, Harenkarspel, Noord-Holland, 52.7226939, 4.7384987
1750, Schagerbrug, Zijpe, Noord-Holland, 52.7901423, 4.792597
1751, Schagerbrug, Zijpe, Noord-Holland, 52.8015307, 4.7558219
1752, Sint Maartensbrug, Zijpe, Noord-Holland, 52.7809681, 4.7274984
1753, Sint Maartensvlotbrug, Zijpe, Noord-Holland, 52.784475, 4.7086508
1754, Burgerbrug, Zijpe, Noord-Holland, 52.7479569, 4.7032325
1755, Petten, Zijpe, Noord-Holland, 52.7645968, 4.6615332
1756, 't Zand, Zijpe, Noord-Holland, 52.8366902, 4.7563978
1757, Oudesluis, Zijpe, Noord-Holland, 52.834414, 4.8090952
1759, Callantsoog, Zijpe, Noord-Holland, 52.835097, 4.6943765
1760, Anna Paulowna, Anna Paulowna, Noord-Holland, 52.88009, 4.79523
1761, Anna Paulowna, Anna Paulowna, Noord-Holland, 52.8616158, 4.8238091
1764, Breezand, Anna Paulowna, Noord-Holland, 52.8884709, 4.8058095
1766, Wieringerwaard, Anna Paulowna, Noord-Holland, 52.8356223, 4.8624722
1767, Kolhorn, Niedorp, Noord-Holland, 52.7948147, 4.8900181
1768, Barsingerhorn, Niedorp, Noord-Holland, 52.7852727, 4.8451104
1769, Haringhuizen, Niedorp, Noord-Holland, 52.7730739, 4.8287535
1770, Wieringerwerf, Wieringermeer, Noord-Holland, 52.7655418, 5.0804324
1771, Wieringerwerf, Wieringermeer, Noord-Holland, 52.8501776, 5.024066
1773, Kreileroord, Wieringermeer, Noord-Holland, 52.8414013, 5.0823533
1774, Slootdorp, Wieringermeer, Noord-Holland, 52.8451344, 4.9686855
1775, Middenmeer, Wieringermeer, Noord-Holland, 52.8110945, 4.9948975
1777, Hippolytushoef, Wieringen, Noord-Holland, 52.9076257, 4.9628723
1778, Westerland, Wieringen, Noord-Holland, 52.89157, 4.9271036
1779, Den Oever, Wieringen, Noord-Holland, 52.9343779, 5.0282699
1780, Den Helder, Den Helder, Noord-Holland, 52.963775, 4.7721863
1781, Den Helder, Den Helder, Noord-Holland, 52.9554564, 4.7767473
1782, Den Helder, Den Helder, Noord-Holland, 52.9590689, 4.7537225
1783, Den Helder, Den Helder, Noord-Holland, 52.9331637, 4.7289985
1784, Den Helder, Den Helder, Noord-Holland, 52.9239497, 4.7577762
1785, Den Helder, Den Helder, Noord-Holland, 52.9366276, 4.7768535
1786, Den Helder, Den Helder, Noord-Holland, 52.9228732, 4.7845915
1787, Den Helder, Den Helder, Noord-Holland, 52.9036625, 4.727298
1788, Den Helder, Den Helder, Noord-Holland, 52.8896508, 4.741736
1789, Huisduinen, Den Helder, Noord-Holland, 52.9531094, 4.7256959
1790, Den Burg, Texel, Noord-Holland, 52.428361, 4.9168498
1791, Den Burg, Texel, Noord-Holland, 53.0546266, 4.7997253
1792, Oudeschild, Texel, Noord-Holland, 53.0389751, 4.8479885
1793, De Waal, Texel, Noord-Holland, 53.0729311, 4.8201727
1794, Oosterend, Texel, Noord-Holland, 53.0853623, 4.8768743
1795, De Cocksdorp, Texel, Noord-Holland, 53.1550263, 4.8696559
1796, De Koog, Texel, Noord-Holland, 53.0962203, 4.7618406
1797, Den Hoorn, Texel, Noord-Holland, 53.0255323, 4.7511124
1800, Alkmaar, Alkmaar, Noord-Holland, 52.6199687, 4.7346471
1801, Alkmaar, Alkmaar, Noord-Holland, 52.6199687, 4.7346471
1802, Alkmaar, Alkmaar, Noord-Holland, 52.6199687, 4.7346471
1810, Alkmaar, Alkmaar, Noord-Holland, 52.6199687, 4.7346471
1811, Alkmaar, Alkmaar, Noord-Holland, 52.6305234, 4.7490937
1812, Alkmaar, Alkmaar, Noord-Holland, 52.6102513, 4.7539511
1813, Alkmaar, Alkmaar, Noord-Holland, 52.6208849, 4.7557845
1814, Alkmaar, Alkmaar, Noord-Holland, 52.6201537, 4.7406288
1815, Alkmaar, Alkmaar, Noord-Holland, 52.6283955, 4.7353654
1816, Alkmaar, Alkmaar, Noord-Holland, 52.6331118, 4.7178051
1817, Alkmaar, Alkmaar, Noord-Holland, 52.6485397, 4.7338128
1821, Alkmaar, Alkmaar, Noord-Holland, 52.6271985, 4.7652271
1822, Alkmaar, Alkmaar, Noord-Holland, 52.6466739, 4.7802998
1823, Alkmaar, Alkmaar, Noord-Holland, 52.6365716, 4.7651759
1824, Alkmaar, Alkmaar, Noord-Holland, 52.6436865, 4.7547042
1825, Alkmaar, Alkmaar, Noord-Holland, 52.6572515, 4.7503556
1826, Alkmaar, Alkmaar, Noord-Holland, 52.6567183, 4.7636417
1827, Alkmaar, Alkmaar, Noord-Holland, 52.6687557, 4.7640492
1829, Oudorp, Alkmaar, Noord-Holland, 52.6303937, 4.7736543
1830, Koedijk, Alkmaar, Noord-Holland, 52.686419, 4.7377074
1831, Koedijk, Alkmaar, Noord-Holland, 52.6784013, 4.7573487
1832, Koedijk, Alkmaar, Noord-Holland, 52.6849868, 4.7601595
1834, Sint Pancras, Langedijk, Noord-Holland, 52.6655556, 4.7867781
1840, Stompetoren, Schermer, Noord-Holland, 52.388662, 4.9468127
1841, Stompetoren, Schermer, Noord-Holland, 52.6128907, 4.8216171
1842, Oterleek, Schermer, Noord-Holland, 52.6368592, 4.8348999
1843, Grootschermer, Schermer, Noord-Holland, 52.5821507, 4.849897
1844, Driehuizen, Schermer, Noord-Holland, 52.5779152, 4.8073131
1846, Zuidschermer, Schermer, Noord-Holland, 52.5691903, 4.7768957
1847, Zuidschermer, Schermer, Noord-Holland, 52.6117078, 4.7842644
1850, Heiloo, Heiloo, Noord-Holland, 52.6080899, 4.6891213
1851, Heiloo, Heiloo, Noord-Holland, 52.593102, 4.7143007
1852, Heiloo, Heiloo, Noord-Holland, 52.6047859, 4.6896145
1860, Bergen, Bergen, Noord-Holland, 52.665, 4.7045881
1861, Bergen, Bergen, Noord-Holland, 52.6584977, 4.6853948
1862, Bergen, Bergen, Noord-Holland, 52.6782009, 4.7288726
1865, Bergen aan Zee, Bergen, Noord-Holland, 52.6610417, 4.6318186
1870, Schoorl, Bergen, Noord-Holland, 52.3948682, 4.9468386
1871, Schoorl, Bergen, Noord-Holland, 52.7054779, 4.7053146
1873, Groet, Bergen, Noord-Holland, 52.7220044, 4.6670183
1900, Castricum, Castricum, Noord-Holland, 52.5500063, 4.6724068
1901, Castricum, Castricum, Noord-Holland, 52.5582535, 4.6484317
1902, Castricum, Castricum, Noord-Holland, 52.5410135, 4.6787877
1906, Limmen, Castricum, Noord-Holland, 52.5715831, 4.6942467
1910, Uitgeest, Uitgeest, Noord-Holland, 52.5280686, 4.7130762
1911, Uitgeest, Uitgeest, Noord-Holland, 52.5312254, 4.7120459
1920, Akersloot, Castricum, Noord-Holland, 52.5660965, 4.7402604
1921, Akersloot, Castricum, Noord-Holland, 52.5609159, 4.7338008
1930, Egmond aan Zee, Bergen, Noord-Holland, 52.6187, 4.6281065
1931, Egmond aan Zee, Bergen, Noord-Holland, 52.6186114, 4.6302431
1934, Egmond aan Den Hoef, Bergen, Noord-Holland, 52.6209748, 4.6531215
1935, Egmond-Binnen, Bergen, Noord-Holland, 52.5938149, 4.6560387
1940, Beverwijk, Beverwijk, Noord-Holland, 52.4919759, 4.6653166
1941, Beverwijk, Beverwijk, Noord-Holland, 52.4817327, 4.657134
1942, Beverwijk, Beverwijk, Noord-Holland, 52.4821215, 4.6472432
1943, Beverwijk, Beverwijk, Noord-Holland, 52.4864259, 4.6396708
1944, Beverwijk, Beverwijk, Noord-Holland, 52.4927381, 4.6490303
1945, Beverwijk, Beverwijk, Noord-Holland, 52.4948735, 4.6626715
1946, Beverwijk, Beverwijk, Noord-Holland, 52.4916987, 4.6754187
1947, Beverwijk, Beverwijk, Noord-Holland, 52.4866509, 4.6679233
1948, Beverwijk, Beverwijk, Noord-Holland, 52.4767764, 4.6811921
1949, Wijk aan Zee, Beverwijk, Noord-Holland, 52.4916911, 4.593325
1950, Velsen-Noord, Velsen, Noord-Holland, 52.4733264, 4.6498059
1951, Velsen-Noord, Velsen, Noord-Holland, 52.472747, 4.6392466
1960, Heemskerk, Heemskerk, Noord-Holland, 52.5069097, 4.6701014
1961, Heemskerk, Heemskerk, Noord-Holland, 52.5112373, 4.671251
1962, Heemskerk, Heemskerk, Noord-Holland, 52.5129352, 4.6790163
1963, Heemskerk, Heemskerk, Noord-Holland, 52.5220321, 4.685546
1964, Heemskerk, Heemskerk, Noord-Holland, 52.5124538, 4.6573346
1965, Heemskerk, Heemskerk, Noord-Holland, 52.502967, 4.6607167
1966, Heemskerk, Heemskerk, Noord-Holland, 52.4967463, 4.6829176
1967, Heemskerk, Heemskerk, Noord-Holland, 52.5002702, 4.6951459
1968, Heemskerk, Heemskerk, Noord-Holland, 52.5228147, 4.6657307
1969, Heemskerk, Heemskerk, Noord-Holland, 52.5167888, 4.6148846
1970, IJmuiden, Velsen, Noord-Holland, 52.4617618, 4.5746247
1971, IJmuiden, Velsen, Noord-Holland, 52.4548409, 4.627739
1972, IJmuiden, Velsen, Noord-Holland, 52.4595275, 4.6102956
1973, IJmuiden, Velsen, Noord-Holland, 52.4544774, 4.602827
1974, IJmuiden, Velsen, Noord-Holland, 52.4500648, 4.5789114
1975, IJmuiden, Velsen, Noord-Holland, 52.4664815, 4.6031707
1976, IJmuiden, Velsen, Noord-Holland, 52.4596694, 4.5722245
1980, Velsen-Zuid, Velsen, Noord-Holland, 52.4568392, 4.6680944
1981, Velsen-Zuid, Velsen, Noord-Holland, 52.4605358, 4.651855
1985, Driehuis, Velsen, Noord-Holland, 52.4470055, 4.6362986
1990, Velserbroek, Velsen, Noord-Holland, 52.4319909, 4.6459886
1991, Velserbroek, Velsen, Noord-Holland, 52.4373737, 4.6645744
1992, Velserbroek, Velsen, Noord-Holland, 52.4285923, 4.667234
2000, Haarlem, Haarlem, Noord-Holland, 52.3720069, 4.6313075
2001, Haarlem, Haarlem, Noord-Holland, 52.3720069, 4.6313075
2002, Haarlem, Haarlem, Noord-Holland, 52.3720069, 4.6313075
2003, Haarlem, Haarlem, Noord-Holland, 52.3720069, 4.6313075
2011, Haarlem, Haarlem, Noord-Holland, 52.3851244, 4.6359168
2012, Haarlem, Haarlem, Noord-Holland, 52.3694813, 4.626684
2013, Haarlem, Haarlem, Noord-Holland, 52.3842494, 4.6241968
2014, Haarlem, Haarlem, Noord-Holland, 52.3739053, 4.615857
2015, Haarlem, Haarlem, Noord-Holland, 52.3808509, 4.6087539
2019, Haarlem, Haarlem, Noord-Holland, 52.3811357, 4.6419648
2021, Haarlem, Haarlem, Noord-Holland, 52.3914281, 4.6452444
2022, Haarlem, Haarlem, Noord-Holland, 52.4019018, 4.6503149
2023, Haarlem, Haarlem, Noord-Holland, 52.3959841, 4.6311222
2024, Haarlem, Haarlem, Noord-Holland, 52.4063303, 4.6394751
2025, Haarlem, Haarlem, Noord-Holland, 52.4125062, 4.6520997
2026, Haarlem, Haarlem, Noord-Holland, 52.4217216, 4.6553076
2031, Haarlem, Haarlem, Noord-Holland, 52.3946923, 4.6639942
2032, Haarlem, Haarlem, Noord-Holland, 52.3776599, 4.6561595
2033, Haarlem, Haarlem, Noord-Holland, 52.3732317, 4.6669893
2034, Haarlem, Haarlem, Noord-Holland, 52.3581107, 4.6446058
2035, Haarlem, Haarlem, Noord-Holland, 52.366802, 4.6609438
2036, Haarlem, Haarlem, Noord-Holland, 52.3472564, 4.6493899
2037, Haarlem, Haarlem, Noord-Holland, 52.3573351, 4.6643064
2040, Zandvoort, Zandvoort, Noord-Holland, 52.3785082, 4.5340065
2041, Zandvoort, Zandvoort, Noord-Holland, 52.3854103, 4.5599539
2042, Zandvoort, Zandvoort, Noord-Holland, 52.3722842, 4.5544884
2050, Overveen, Bloemendaal, Noord-Holland, 52.400023, 4.5989705
2051, Overveen, Bloemendaal, Noord-Holland, 52.3921054, 4.6095975
2060, Bloemendaal, Bloemendaal, Noord-Holland, 52.3966448, 4.6126387
2061, Bloemendaal, Bloemendaal, Noord-Holland, 52.4049474, 4.6201852
2063, Spaarndam-West, Haarlem, Noord-Holland, 52.415, 4.676944
2064, Spaarndam, Haarlemmerliede en Spaarnwoude, Noord-Holland, 52.4128782, 4.6860272
2065, Haarlemmerliede, Haarlemmerliede en Spaarnwoude, Noord-Holland, 52.3885691, 4.6895554
2070, Santpoort-Noord, Velsen, Noord-Holland, 52.4314485, 4.6445616
2071, Santpoort-Noord, Velsen, Noord-Holland, 52.436914, 4.6081788
2080, Santpoort-Zuid, Velsen, Noord-Holland, 52.4253297, 4.6226263
2082, Santpoort-Zuid, Velsen, Noord-Holland, 52.4224968, 4.6355674
2100, Heemstede, Heemstede, Noord-Holland, 52.3463359, 4.6197272
2101, Heemstede, Heemstede, Noord-Holland, 52.3538408, 4.6174619
2102, Heemstede, Heemstede, Noord-Holland, 52.3533274, 4.6305876
2103, Heemstede, Heemstede, Noord-Holland, 52.3415997, 4.6236714
2104, Heemstede, Heemstede, Noord-Holland, 52.3329057, 4.6073677
2105, Heemstede, Heemstede, Noord-Holland, 52.3423678, 4.6039935
2106, Heemstede, Heemstede, Noord-Holland, 52.3609123, 4.6070824
2110, Aerdenhout, Bloemendaal, Noord-Holland, 52.3660029, 4.5805322
2111, Aerdenhout, Bloemendaal, Noord-Holland, 52.3645889, 4.5965109
2114, Vogelenzang, Bloemendaal, Noord-Holland, 52.3196324, 4.5780826
2116, Bentveld, Zandvoort, Noord-Holland, 52.3658414, 4.5753075
2120, Bennebroek, Bloemendaal, Noord-Holland, 52.4518399, 4.802687
2121, Bennebroek, Bloemendaal, Noord-Holland, 52.3210009, 4.5997365
2130, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.2866832, 4.6652858
2131, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.3267719, 4.6954889
2132, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.2944838, 4.7032139
2133, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.3091489, 4.6693874
2134, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.3076637, 4.6394394
2135, Hoofddorp, Haarlemmermeer, Noord-Holland, 52.2960432, 4.6638765
2136, Zwaanshoek, Haarlemmermeer, Noord-Holland, 52.3128404, 4.6175817
2140, Vijfhuizen, Haarlemmermeer, Noord-Holland, 52.3560542, 4.6726408
2141, Vijfhuizen, Haarlemmermeer, Noord-Holland, 52.3524275, 4.6825852
2142, Cruquius, Haarlemmermeer, Noord-Holland, 52.3360142, 4.6347871
2143, Boesingheliede, Haarlemmermeer, Noord-Holland, 52.3610933, 4.7255443
2144, Beinsdorp, Haarlemmermeer, Noord-Holland, 52.2860513, 4.5950793
2150, Nieuw Vennep, Haarlemmermeer, Noord-Holland, 52.2866832, 4.6652858
2151, Nieuw Vennep, Haarlemmermeer, Noord-Holland, 52.2663418, 4.6061706
2152, Nieuw Vennep, Haarlemmermeer, Noord-Holland, 52.2864878, 4.6358893
2153, Nieuw Vennep, Haarlemmermeer, Noord-Holland, 52.2537068, 4.6567455
2154, Burgerveen, Haarlemmermeer, Noord-Holland, 52.2404576, 4.6805452
2155, Leimuiderbrug, Haarlemmermeer, Noord-Holland, 52.2309985, 4.6680189
2156, Weteringbrug, Haarlemmermeer, Noord-Holland, 52.2220328, 4.6461529
2157, Abbenes, Haarlemmermeer, Noord-Holland, 52.2328358, 4.5915174
2158, Buitenkaag, Haarlemmermeer, Noord-Holland, 52.2208157, 4.5596967
2159, Kaag, Kaag en Braassem, Zuid-Holland, 52.2160589, 4.5594046
2160, Lisse, Lisse, Zuid-Holland, 52.2580113, 4.5524081
2161, Lisse, Lisse, Zuid-Holland, 52.2582886, 4.5390443
2162, Lisse, Lisse, Zuid-Holland, 52.2441795, 4.5597352
2163, Lisse, Lisse, Zuid-Holland, 52.2666055, 4.5650765
2165, Lisserbroek, Haarlemmermeer, Noord-Holland, 52.2605498, 4.5709544
2170, Sassenheim, Teylingen, Zuid-Holland, 51.9578101, 5.8635141
2171, Sassenheim, Teylingen, Zuid-Holland, 52.2194839, 4.5097116
2172, Sassenheim, Teylingen, Zuid-Holland, 52.2237737, 4.5366712
2180, Hillegom, Hillegom, Zuid-Holland, 52.2912973, 4.5787866
2181, Hillegom, Hillegom, Zuid-Holland, 52.3013857, 4.5955288
2182, Hillegom, Hillegom, Zuid-Holland, 52.2996272, 4.572175
2190, De Zilk, Noordwijkerhout, Zuid-Holland, 52.3025745, 4.5356369
2191, De Zilk, Noordwijkerhout, Zuid-Holland, 52.3024463, 4.5432223
2200, Noordwijk, Noordwijk, Zuid-Holland, 52.2340226, 4.4489376
2201, Noordwijk, Noordwijk, Zuid-Holland, 52.2194329, 4.4408403
2202, Noordwijk, Noordwijk, Zuid-Holland, 52.2385623, 4.4275154
2203, Noordwijk, Noordwijk, Zuid-Holland, 52.2317986, 4.4657791
2204, Noordwijk, Noordwijk, Zuid-Holland, 52.3076858, 4.5010698
2210, Noordwijkerhout, Noordwijkerhout, Zuid-Holland, 52.2636557, 4.4938581
2211, Noordwijkerhout, Noordwijkerhout, Zuid-Holland, 52.2601939, 4.4955838
2215, Voorhout, Teylingen, Zuid-Holland, 52.2223012, 4.4863318
2220, Katwijk, Katwijk, Zuid-Holland, 52.2024122, 4.3973005
2221, Katwijk, Katwijk, Zuid-Holland, 52.2125964, 4.4102653
2222, Katwijk, Katwijk, Zuid-Holland, 52.202426, 4.4332012
2223, Katwijk, Katwijk, Zuid-Holland, 52.1844053, 4.4172284
2224, Katwijk, Katwijk, Zuid-Holland, 52.1861525, 4.4060561
2225, Katwijk, Katwijk, Zuid-Holland, 52.1919254, 4.3938879
2230, Rijnsburg, Katwijk, Zuid-Holland, 52.2024122, 4.3973005
2231, Rijnsburg, Katwijk, Zuid-Holland, 52.1892775, 4.4431763
2235, Valkenburg, Katwijk, Zuid-Holland, 52.1793927, 4.4327928
2240, Wassenaar, Wassenaar, Zuid-Holland, 52.1181716, 4.3704176
2241, Wassenaar, Wassenaar, Zuid-Holland, 52.1484196, 4.4196634
2242, Wassenaar, Wassenaar, Zuid-Holland, 52.1579215, 4.3786965
2243, Wassenaar, Wassenaar, Zuid-Holland, 52.1372617, 4.3623776
2244, Wassenaar, Wassenaar, Zuid-Holland, 52.1170822, 4.3331203
2245, Wassenaar, Wassenaar, Zuid-Holland, 52.1224859, 4.4024704
2250, Voorschoten, Voorschoten, Zuid-Holland, 52.1243035, 4.4461047
2251, Voorschoten, Voorschoten, Zuid-Holland, 52.1207815, 4.4479153
2252, Voorschoten, Voorschoten, Zuid-Holland, 52.1111932, 4.4202577
2253, Voorschoten, Voorschoten, Zuid-Holland, 52.1416688, 4.4578084
2254, Voorschoten, Voorschoten, Zuid-Holland, 52.1217577, 4.4219431
2260, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0767974, 4.3976002
2261, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0976984, 4.3903821
2262, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0898977, 4.385887
2263, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.100873, 4.4120868
2264, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0895358, 4.3956096
2265, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0866539, 4.4016728
2266, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0916123, 4.4465
2267, Leidschendam, Leidschendam-Voorburg, Zuid-Holland, 52.0598103, 4.3559008
2270, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0869388, 4.3185376
2271, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0718988, 4.3700118
2272, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0864785, 4.3706813
2273, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0801779, 4.3615446
2274, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0726169, 4.3505874
2275, Voorburg, Leidschendam-Voorburg, Zuid-Holland, 52.0619392, 4.3521668
2280, Rijswijk, Rijswijk, Zuid-Holland, 52.05558, 4.33495
2281, Rijswijk, Rijswijk, Zuid-Holland, 52.0570183, 4.3416333
2282, Rijswijk, Rijswijk, Zuid-Holland, 52.051978, 4.334339
2283, Rijswijk, Rijswijk, Zuid-Holland, 52.0456773, 4.3252257
2284, Rijswijk, Rijswijk, Zuid-Holland, 52.0393765, 4.3161176
2285, Rijswijk, Rijswijk, Zuid-Holland, 52.0358319, 4.3041937
2286, Rijswijk, Rijswijk, Zuid-Holland, 52.0248062, 4.315475
2287, Rijswijk, Rijswijk, Zuid-Holland, 52.028349, 4.3273982
2288, Rijswijk, Rijswijk, Zuid-Holland, 52.0346479, 4.3365072
2289, Rijswijk, Rijswijk, Zuid-Holland, 52.0355505, 4.3480274
2290, Wateringen, Westland, Zuid-Holland, 52.0216313, 4.2354561
2291, Wateringen, Westland, Zuid-Holland, 52.0209416, 4.275913
2292, Wateringen, Westland, Zuid-Holland, 52.0192123, 4.2870064
2295, Kwintsheul, Westland, Zuid-Holland, 52.0151806, 4.2561308
2300, Leiden, Leiden, Zuid-Holland, 52.1581881, 4.4912006
2301, Leiden, Leiden, Zuid-Holland, 52.1581881, 4.4912006
2302, Leiden, Leiden, Zuid-Holland, 52.1581881, 4.4912006
2303, Leiden, Leiden, Zuid-Holland, 52.1581881, 4.4912006
2311, Leiden, Leiden, Zuid-Holland, 52.1577953, 4.4882196
2312, Leiden, Leiden, Zuid-Holland, 52.1629565, 4.4923299
2313, Leiden, Leiden, Zuid-Holland, 52.1493732, 4.4999459
2314, Leiden, Leiden, Zuid-Holland, 52.1500105, 4.5180546
2315, Leiden, Leiden, Zuid-Holland, 52.162336, 4.5086017
2316, Leiden, Leiden, Zuid-Holland, 52.1681179, 4.4964418
2317, Leiden, Leiden, Zuid-Holland, 52.1769334, 4.5093401
2318, Leiden, Leiden, Zuid-Holland, 52.1812088, 4.5018441
2321, Leiden, Leiden, Zuid-Holland, 52.1473501, 4.4832557
2322, Leiden, Leiden, Zuid-Holland, 52.1401887, 4.4968184
2323, Leiden, Leiden, Zuid-Holland, 52.1301173, 4.482103
